Customer_ID,Age,Gender,Annual_Income,Occupation,Card_Type,Credit_Limit,Card_Age_Months,Monthly_Spending,Monthly_Transactions,Avg_Transaction_Value,Online_Shopping_Spending,Grocery_Spending,Fuel_Spending,Dining_Spending,Travel_Spending,Entertainment_Spending,Utility_Bill_Spending,Outstanding_Balance,Statement_Balance,Payment_Amount,Payment_Ratio,Credit_Utilization,Cash_Advance_Amount,EMI_Count,International_Transactions,Reward_Points_Earned,Reward_Points_Redeemed,Mobile_App_Login,Credit_Score
CC133630,18,F,1452752,Self-Employed,Gold,588000.0,26,80138.3,155,540.0,4880.13,5695.24,11486.56,16515.13,22795.68,5341.58,13423.99,433905.27,509616.89,463751.37,0.91,0.73,0.0,4,1,3228,0,62,565
CC133631,18,F,1532652,Private Employee,Gold,671000.0,135,88141.42,76,1123.49,840.54,22086.41,15990.83,25727.91,2412.48,11521.92,9561.32,239676.06,316205.04,268774.28,0.85,0.35,15416.4,2,0,3524,2699,41,676
CC133632,53,F,1552407,Private Employee,Platinum,910000.0,27,82869.53,76,1127.24,20963.97,19959.65,13376.81,3695.89,2212.25,9459.29,13201.67,776269.36,852108.54,835066.37,0.98,0.86,0.0,2,4,4908,2404,42,594
CC133633,54,M,1464739,Private Employee,Gold,573000.0,43,55484.82,100,560.09,10467.76,3187.88,12386.49,11426.17,7369.04,3009.29,7638.2,169556.39,220723.85,154506.7,0.7,0.29,56920.66,3,1,2252,0,42,646
CC133634,31,M,1483109,Government Employee,Silver,435000.0,79,52224.66,69,781.51,13729.56,8207.37,235.37,2729.98,2598.42,11532.18,13191.78,290430.54,328290.29,275763.84,0.84,0.65,23004.36,2,0,1536,259,30,584
CC133635,36,F,1747367,Self-Employed,Gold,701000.0,22,67418.91,87,774.71,9532.18,14272.1,3343.02,14870.44,3362.36,10115.97,11922.84,632560.29,684542.84,664006.55,0.97,0.9,0.0,3,1,2670,0,39,556
CC133636,31,M,648824,Private Employee,Basic,117000.0,16,31607.58,43,735.24,12589.7,3462.16,7134.95,2065.57,1603.49,2823.01,1928.7,53832.52,78621.18,77048.76,0.98,0.47,16691.26,0,0,644,461,27,648
CC133637,45,F,1708685,Private Employee,Gold,732000.0,34,102379.19,163,605.36,8793.15,48347.42,1790.2,8700.94,13567.47,12988.77,8191.24,316828.11,407618.54,248647.31,0.61,0.44,14704.8,3,0,4086,2924,66,600
CC133638,23,M,926243,Private Employee,Silver,283000.0,140,44303.33,105,410.14,5142.59,8483.05,10944.15,5691.12,3681.64,1769.63,8591.15,186427.84,222632.45,218179.8,0.98,0.65,0.0,2,0,1329,736,35,653
CC133639,50,F,817194,Private Employee,Gold,302000.0,23,23725.18,49,500.47,3406.09,4209.62,3926.06,5282.14,609.0,4551.53,1740.74,146227.0,168726.63,161977.56,0.96,0.49,0.0,1,2,951,138,19,662
CC133640,22,M,1772522,Government Employee,Gold,734000.0,19,64068.92,147,416.81,12110.77,12287.16,14559.59,17804.52,1243.67,3379.24,2683.96,225369.52,275563.6,261785.42,0.95,0.3,0.0,3,0,2564,945,36,671
CC133641,31,F,4786320,Business Owner,Signature,3585000.0,91,408575.7,105,3842.45,153507.48,48685.69,3418.04,24897.78,18028.56,105922.34,54115.81,980354.56,1325611.29,914671.79,0.69,0.28,0.0,3,4,32359,4361,40,641
CC133642,27,M,774775,Private Employee,Basic,140000.0,39,45018.38,42,1061.91,4409.91,10406.2,1445.77,9685.26,4145.67,7719.56,7206.01,19950.66,57739.06,25405.19,0.44,0.14,0.0,3,0,884,165,38,605
CC133643,41,F,1746083,Private Employee,Platinum,869000.0,17,83812.55,168,522.76,7041.44,7110.99,36643.57,24562.9,175.89,2647.61,5630.14,292563.08,369059.09,280484.91,0.76,0.34,0.0,4,8,4952,988,42,639
CC133644,40,M,1425753,Private Employee,Silver,384000.0,109,82454.62,80,1048.81,12261.27,22003.1,31795.18,1268.5,1114.64,4372.08,9639.86,69432.03,140618.24,137805.88,0.98,0.18,0.0,2,1,2459,0,65,761
CC133645,37,M,575170,Private Employee,Basic,96000.0,23,13640.83,16,887.31,1410.92,2002.81,459.04,382.81,745.97,2927.91,5711.37,60257.32,72167.38,52682.19,0.73,0.63,2466.55,0,0,271,28,12,560
CC133646,40,M,1556815,Private Employee,Platinum,789000.0,47,95559.69,106,880.73,21050.17,22870.46,16971.59,353.2,19834.47,1464.06,13015.74,607022.29,693849.67,312232.35,0.45,0.77,0.0,4,3,5835,1364,66,507
CC133647,35,F,1552191,Private Employee,Gold,562000.0,15,87282.32,167,520.18,4583.45,26960.72,7840.77,7463.5,6167.17,4248.78,30017.93,175830.53,242756.16,223335.67,0.92,0.32,0.0,5,0,3536,680,43,681
CC133648,46,M,1377176,Business Owner,Silver,422000.0,42,66283.33,121,560.62,9112.78,8587.88,6104.22,8433.48,4659.22,22395.12,6990.63,73213.92,125600.15,54008.06,0.43,0.17,0.0,4,0,1959,969,24,592
CC133649,34,M,304309,Private Employee,Basic,58000.0,46,10845.99,40,276.0,2765.14,2139.41,825.53,1468.67,230.46,2062.3,1354.48,14069.35,24076.09,23594.57,0.98,0.24,0.0,0,0,219,0,17,738
CC133650,28,M,1563615,Private Employee,Gold,677000.0,11,92457.23,69,1388.65,7184.46,12770.42,26808.06,3629.48,2786.64,17838.72,21439.45,476428.12,550644.17,523111.96,0.95,0.72,91391.26,6,1,3656,1810,40,593
CC133651,22,F,1639186,Private Employee,Platinum,907000.0,43,84900.35,120,694.14,3749.75,23322.97,8257.64,15783.04,2987.77,14521.12,16278.06,185366.57,250051.34,187538.5,0.75,0.2,0.0,5,2,5096,4300,52,683
CC133652,29,F,1109210,Private Employee,Gold,422000.0,42,80118.55,69,1181.78,26949.89,12998.95,9832.63,9011.29,10393.49,2597.78,8334.53,299055.03,362261.83,57961.89,0.16,0.71,0.0,4,0,3248,0,38,449
CC133653,37,M,4487682,Business Owner,Platinum,2313000.0,108,288146.89,72,3939.05,25092.77,71273.4,93301.45,48751.2,11457.86,29785.09,8485.11,1030136.9,1295892.49,1036713.99,0.8,0.44,327450.85,6,8,17052,0,46,646
CC133654,38,F,933648,Private Employee,Silver,243000.0,51,33463.66,50,646.41,4833.88,10584.17,3867.43,4083.14,3636.26,3814.89,2643.88,33015.4,57026.76,32505.25,0.57,0.14,0.0,2,0,998,598,19,648
CC133655,36,F,2354179,Self-Employed,Platinum,1417000.0,37,132691.57,175,775.6,33136.1,18104.64,20568.78,6509.23,8816.59,10970.89,34585.34,685619.26,811868.0,625138.36,0.77,0.49,253372.08,2,7,8109,1527,64,600
CC133656,32,M,810331,Private Employee,Silver,244000.0,82,28687.51,49,557.7,1334.98,12360.44,5059.37,704.31,3450.29,1011.66,4766.47,163874.98,186553.01,177225.36,0.95,0.67,0.0,1,0,864,0,15,622
CC133657,39,F,1206693,Self-Employed,Silver,323000.0,28,67664.84,176,397.31,10845.45,14535.58,11512.92,8402.88,4604.69,4364.28,13399.04,172487.72,238932.91,28671.95,0.12,0.53,20867.02,3,0,2038,562,41,455
CC133658,25,F,1680781,Business Owner,Platinum,921000.0,16,79634.9,145,570.66,24975.66,22283.91,13532.14,1912.38,10170.1,3723.73,3036.98,298137.77,368249.12,338789.19,0.92,0.32,0.0,4,7,4849,3361,60,697
CC133659,68,M,1578211,Private Employee,Gold,653000.0,34,48178.05,95,490.91,4553.59,12554.48,13316.13,1904.62,3506.85,7003.21,5339.17,398881.59,445572.89,204963.53,0.46,0.62,0.0,2,0,1912,0,41,518
CC133660,28,M,1511713,Government Employee,Platinum,811000.0,73,82571.24,81,974.19,21293.04,3334.56,12817.75,1228.52,10725.36,17235.35,15936.67,248438.86,328165.94,242842.8,0.74,0.3,42960.17,4,3,4863,1067,35,639
CC133661,44,M,132616,Student,Basic,22000.0,34,4188.26,36,115.25,636.26,265.21,932.21,538.73,354.03,644.43,817.4,6616.04,10054.28,9752.65,0.97,0.31,0.0,0,0,82,49,9,701
CC133662,36,F,399818,Private Employee,Basic,78000.0,100,14808.76,21,672.18,2034.92,3698.86,1045.35,4549.15,798.17,1557.36,1124.95,44205.92,56519.18,27129.21,0.48,0.57,0.0,1,0,290,57,8,546
CC133663,53,M,1440825,Private Employee,Silver,393000.0,30,65133.77,81,770.65,8384.82,21557.92,7124.89,1240.87,586.42,6009.08,20229.77,167452.12,229048.15,215305.26,0.94,0.43,0.0,3,0,1942,608,27,668
CC133664,29,M,2000148,Self-Employed,Platinum,1164000.0,103,73355.37,89,813.07,4265.61,23272.03,3646.63,12730.67,14994.78,4341.74,10103.91,407366.09,463409.54,444873.16,0.96,0.36,0.0,4,7,4346,0,44,692
CC133665,30,M,304643,Student,Basic,59000.0,37,15325.34,33,464.86,5066.84,3707.76,1779.11,509.31,491.71,1390.4,2380.22,41640.19,56571.36,56571.36,1.0,0.69,6183.43,2,0,308,0,15,625
CC133666,33,M,3641945,Business Owner,Signature,2574000.0,28,227436.37,144,1582.4,33336.16,34632.0,16220.66,29916.28,57286.64,25126.14,30918.48,1616231.22,1793788.96,1165962.82,0.65,0.63,0.0,6,7,18550,5345,44,572
CC133667,33,M,1529028,Self-Employed,Gold,610000.0,45,82993.17,87,918.7,9353.97,26898.4,3406.97,14566.95,4035.41,9043.12,15688.36,223223.92,282922.02,274434.36,0.97,0.36,0.0,3,4,3301,925,40,707
CC133668,37,F,730978,Private Employee,Silver,208000.0,65,47338.06,49,983.46,13807.3,21818.1,4409.88,2341.59,202.54,3559.96,1198.69,38141.68,74089.29,62235.0,0.84,0.18,0.0,2,0,1413,358,23,703
CC133669,68,M,735377,Retired,Silver,196000.0,37,21977.7,60,358.41,163.04,7880.3,3619.55,1937.74,115.91,1600.84,6660.32,66519.61,83230.98,83230.98,1.0,0.34,0.0,2,0,651,324,30,693
CC133670,18,M,164964,Student,Basic,27000.0,45,7317.14,15,470.18,613.08,2055.34,1763.48,1076.34,644.52,1027.64,136.75,9633.12,16820.33,3868.68,0.23,0.36,3645.07,0,0,145,0,6,499
CC133671,38,F,1992878,Business Owner,Gold,874000.0,49,80020.42,103,791.11,13356.88,27261.08,2777.43,10623.4,8319.7,6655.87,11026.06,696524.03,754526.33,430080.01,0.57,0.78,0.0,3,0,3243,0,39,527
CC133672,45,M,898121,Self-Employed,Gold,385000.0,33,56284.84,98,589.99,2561.25,7147.27,17129.94,6901.22,3507.5,2523.28,16514.38,147783.18,188916.25,136019.7,0.72,0.39,48916.68,5,0,2269,1490,26,614
CC133673,24,F,655817,Retired,Basic,110000.0,12,32244.76,99,329.35,8676.11,3686.81,8205.0,6357.95,611.82,647.62,4059.45,23353.6,47298.12,21757.14,0.46,0.21,0.0,2,0,644,0,10,585
CC133674,32,F,1478212,Private Employee,Silver,447000.0,20,64165.54,95,697.24,2078.08,8001.66,22387.3,18943.36,928.04,4044.44,7782.66,84756.73,133939.81,45539.54,0.34,0.19,71136.2,3,3,1957,885,38,573
CC133675,46,M,665332,Self-Employed,Silver,186000.0,76,30237.74,57,514.41,1869.33,8517.84,3348.11,2802.58,1749.36,6235.44,5715.07,69105.7,94936.2,94936.2,1.0,0.37,0.0,1,0,895,96,8,689
CC133676,54,M,901015,Private Employee,Gold,385000.0,28,41482.69,80,503.15,2002.5,9093.64,13324.83,4879.04,809.5,5354.66,6018.52,65111.78,99313.45,95340.91,0.96,0.17,0.0,3,2,1651,0,28,710
CC133677,28,F,1327761,Private Employee,Gold,489000.0,33,33893.88,70,507.23,6499.37,6606.89,7085.02,5825.26,1754.85,1213.39,4909.11,322164.5,353047.21,307151.07,0.87,0.66,0.0,0,1,1336,0,20,598
CC133678,20,F,448367,Private Employee,Basic,76000.0,41,17348.28,65,273.24,1872.67,5406.25,2013.36,3113.08,642.2,3549.8,750.93,36690.54,49033.59,48052.92,0.98,0.48,0.0,1,0,344,117,24,698
CC133679,18,F,1388677,Government Employee,Gold,538000.0,75,85393.89,64,1360.7,10211.13,16447.59,16943.23,14451.16,1686.33,23199.73,2454.72,502849.4,580810.09,365910.36,0.63,0.93,59116.39,3,3,3352,0,43,511
CC133680,39,F,793182,Retired,Silver,241000.0,16,43149.29,50,874.83,3248.74,12924.52,2612.19,11465.12,2348.41,1296.73,9253.58,207213.18,238726.71,222015.84,0.93,0.87,31581.57,4,0,1275,239,24,557
CC133681,19,M,443654,Private Employee,Silver,126000.0,54,27856.64,68,410.82,3206.61,4863.47,7690.03,6411.41,619.3,1854.09,3211.73,59546.09,81145.69,47875.96,0.59,0.47,0.0,1,0,845,0,17,596
CC133682,21,M,1298780,Private Employee,Silver,350000.0,85,58741.9,49,1215.97,6091.21,18760.15,6081.23,15703.94,5639.69,1177.04,5288.64,34458.32,82112.49,77185.74,0.94,0.1,0.0,3,1,1787,696,38,755
CC133683,49,M,183836,Student,Basic,34000.0,53,6733.2,42,160.02,647.7,1216.75,2010.27,1227.01,163.3,521.81,946.35,15369.77,20140.26,7451.9,0.37,0.45,0.0,0,0,134,67,6,557
CC133684,40,M,962058,Private Employee,Gold,419000.0,78,21531.14,30,713.16,1795.65,5956.8,3170.18,1476.24,1433.37,2940.19,4758.7,303075.55,319123.35,255298.68,0.8,0.74,0.0,1,0,857,0,18,596
CC133685,52,M,577453,Retired,Basic,99000.0,48,18392.32,32,575.38,1413.83,5761.16,3775.78,778.6,1815.01,1526.26,3321.68,40608.77,55080.12,52876.92,0.96,0.4,0.0,1,0,368,76,22,669
CC133686,18,M,1765424,Private Employee,Gold,653000.0,36,51746.0,58,849.02,12085.62,7020.63,6473.08,5069.29,2999.69,2858.78,15238.92,164761.31,213909.47,192518.52,0.9,0.25,0.0,2,0,2109,1184,36,703
CC133687,33,M,995608,Government Employee,Gold,426000.0,62,37691.35,102,387.96,109.03,14728.68,4657.37,13998.17,1586.21,285.4,2326.49,142095.51,171545.91,159537.7,0.93,0.33,16567.86,3,2,1520,246,43,677
CC133688,45,M,1594348,Private Employee,Gold,630000.0,91,81704.94,60,1322.57,11792.01,11037.54,15006.37,17270.37,4453.78,1811.63,20333.23,418490.23,482332.44,424452.55,0.88,0.68,0.0,4,0,3284,2658,34,603
CC133689,35,M,955747,Retired,Silver,258000.0,87,45397.76,53,854.1,21055.92,8867.18,7330.22,3331.17,2109.69,150.52,2553.06,229564.28,274555.63,197680.05,0.72,0.87,0.0,1,0,1362,0,30,540
CC133690,47,M,994746,Private Employee,Silver,283000.0,41,48035.07,103,478.39,6448.36,15731.97,5953.33,5503.9,4455.1,2786.59,7155.82,187843.18,226168.96,219383.89,0.97,0.66,0.0,4,2,1449,0,31,614
CC133691,62,M,4093218,Business Owner,Platinum,2039000.0,117,173766.36,77,2195.0,22689.31,41487.33,33959.61,14220.29,14343.99,23710.78,23355.05,1287593.15,1451868.65,1088901.49,0.75,0.64,75269.69,5,4,10229,6675,57,598
CC133692,49,M,526384,Government Employee,Silver,144000.0,73,14992.67,38,383.53,1330.64,1837.21,1879.38,1561.83,991.92,2615.65,4776.02,24266.33,39052.15,26555.46,0.68,0.17,0.0,0,0,447,150,14,671
CC133693,44,M,1798431,Self-Employed,Platinum,981000.0,95,123505.17,165,729.89,13151.54,29588.12,20999.35,21452.85,3746.15,19342.08,15225.07,195687.52,292910.9,225541.39,0.77,0.2,0.0,3,2,7331,890,34,669
CC133694,30,F,1517348,Business Owner,Gold,656000.0,85,56190.35,43,1290.34,14252.3,30739.86,1612.6,2557.65,1821.07,1389.06,3817.81,210014.51,251456.51,248941.94,0.99,0.33,91738.26,1,0,2230,1054,43,687
CC133695,42,M,1047301,Government Employee,Gold,423000.0,71,31436.0,69,459.29,9621.16,8706.77,2673.78,3115.6,902.63,2691.47,3724.59,388041.53,416022.81,391061.44,0.94,0.9,32001.35,2,0,1277,664,17,572
CC133696,38,F,1511846,Self-Employed,Platinum,870000.0,34,71757.14,73,1020.96,14163.33,12362.06,11909.55,4043.93,662.45,16197.31,12418.51,242820.06,309350.87,272228.77,0.88,0.28,36410.37,6,3,4308,0,55,673
CC133697,33,M,971467,Private Employee,Silver,267000.0,38,42904.98,43,967.93,1701.38,15232.48,4952.88,1431.58,8116.37,4465.78,7004.51,62065.0,95432.94,90661.29,0.95,0.23,44637.42,4,2,1287,396,23,662
CC133698,54,F,1651096,Private Employee,Gold,624000.0,72,96572.97,121,799.55,10851.49,14905.27,25397.36,8234.84,3232.74,5034.5,28916.77,238446.81,309838.23,117738.53,0.38,0.38,0.0,4,0,3845,582,37,573
CC133699,21,F,112014,Student,Basic,21000.0,23,6255.5,31,205.99,2547.36,824.57,431.98,739.24,477.4,382.83,852.12,18050.9,22670.46,22443.76,0.99,0.88,653.52,1,0,126,0,5,594
CC133700,54,F,1480697,Private Employee,Silver,402000.0,69,59342.44,85,693.46,3103.58,22868.44,4064.18,4807.86,2386.85,11726.7,10384.83,220742.76,267667.73,173984.02,0.65,0.55,63369.84,2,0,1803,677,20,565
CC133701,21,M,1707669,Government Employee,Platinum,849000.0,28,76840.23,148,506.3,4197.58,18808.99,8984.85,3558.67,22952.21,6168.84,12169.08,111094.03,179372.51,152466.63,0.85,0.13,0.0,2,4,4688,0,45,715
CC133702,34,M,533561,Private Employee,Silver,164000.0,77,21045.75,51,404.99,3383.88,4743.34,4142.16,4967.2,1056.0,2467.63,285.55,50195.07,68305.53,33469.71,0.49,0.3,31923.51,0,1,642,0,16,597
CC133703,49,M,1285602,Private Employee,Gold,542000.0,67,72266.84,166,437.14,5088.96,3048.74,19050.61,21075.79,2271.22,14444.23,7287.29,167737.48,219044.99,59142.15,0.27,0.31,72613.61,2,1,2848,850,64,531
CC133704,23,F,1348269,Government Employee,Gold,491000.0,39,42094.79,77,542.01,4863.89,11638.1,2535.44,8255.68,592.56,3751.26,10457.87,143575.9,179629.17,176036.59,0.98,0.29,0.0,3,0,1653,0,26,709
CC133705,30,F,907395,Private Employee,Gold,344000.0,74,40998.21,66,609.86,5991.65,9806.51,2704.78,10562.34,1419.15,3397.07,7116.71,173989.24,208604.15,148108.95,0.71,0.5,18362.05,1,0,1670,257,44,621
CC133706,21,F,2163185,Self-Employed,Gold,830000.0,118,114752.29,112,1060.22,1764.11,26018.63,38050.11,19177.4,10137.15,11053.72,8551.17,174748.53,283819.05,218540.67,0.77,0.21,87236.23,3,0,4587,3325,66,671
CC133707,52,F,624968,Private Employee,Silver,177000.0,54,16530.68,25,684.52,3980.48,2354.39,4278.24,2462.29,2317.59,75.22,1062.48,31314.09,45411.55,22251.66,0.49,0.18,34935.08,0,0,495,69,27,618
CC133708,53,F,599158,Government Employee,Basic,103000.0,93,31351.51,108,287.74,2808.46,12378.16,5988.39,3175.92,2074.59,1905.38,3020.6,46777.47,72140.1,27413.24,0.38,0.45,0.0,1,0,637,542,9,541
CC133709,70,F,1608548,Private Employee,Gold,696000.0,42,76686.59,169,447.79,9320.68,24729.01,7055.19,15750.52,4509.59,5876.64,9444.97,500840.27,569810.91,358980.87,0.63,0.71,0.0,2,0,3104,350,50,567
CC133710,45,M,1157741,Government Employee,Gold,495000.0,99,42892.48,42,1049.54,13041.81,4972.76,4064.98,2548.1,44.06,7073.0,11147.78,79014.91,112694.85,48458.79,0.43,0.16,0.0,3,2,1746,447,30,615
CC133711,37,F,1871621,Government Employee,Platinum,1121000.0,32,133473.46,106,1203.41,22345.83,37315.6,16958.9,16089.17,1868.11,25222.11,13673.74,597324.0,691019.04,89832.48,0.13,0.54,171040.22,4,1,7891,1101,68,463
CC133712,31,F,402581,Retired,Silver,110000.0,35,18524.86,54,351.03,625.9,4839.18,3260.61,3884.41,1727.52,2364.93,1822.31,17551.3,34359.92,32985.52,0.96,0.16,3149.34,2,0,549,0,25,718
CC133713,27,M,2612632,Business Owner,Platinum,1437000.0,73,113074.66,158,744.29,19177.78,18848.08,13036.34,16016.32,12046.52,6611.88,27337.73,833735.81,941593.86,932177.92,0.99,0.59,0.0,4,6,6793,1573,60,651
CC133714,29,F,328646,Private Employee,Basic,56000.0,21,17576.79,26,669.34,1942.77,4701.21,1860.77,6819.89,350.62,499.25,1402.28,50385.06,64125.58,62843.07,0.98,0.9,6340.18,0,0,349,0,16,574
CC133715,38,M,434517,Private Employee,Basic,78000.0,46,10463.38,43,248.18,704.96,2125.32,1088.37,1691.71,121.02,349.37,4382.63,50839.38,59049.04,52553.65,0.89,0.66,0.0,0,0,206,59,6,603
CC133716,49,M,382716,Student,Basic,72000.0,62,16176.26,43,361.56,626.44,6288.0,1132.29,814.7,3364.3,154.91,3795.63,27302.37,38783.1,38007.44,0.98,0.38,13072.34,1,0,317,181,24,653
CC133717,27,F,468462,Private Employee,Basic,86000.0,24,22119.62,36,628.3,5111.19,8670.89,1797.87,679.28,1136.53,720.84,4003.02,45475.32,65489.27,62869.7,0.96,0.53,12410.95,1,0,450,0,26,628
CC133718,20,F,389926,Self-Employed,Basic,70000.0,67,17959.79,34,518.36,1060.97,6376.08,1415.58,3600.15,931.66,189.8,4385.55,32352.79,45105.16,14433.65,0.32,0.46,10164.9,0,0,357,273,26,519
CC133719,34,M,619758,Government Employee,Basic,102000.0,24,26399.12,35,767.4,2533.08,10860.95,3515.58,1084.93,4816.59,2919.22,668.76,29718.55,53941.38,39916.62,0.74,0.29,0.0,1,0,532,0,20,650
CC133720,22,M,1192187,Private Employee,Silver,361000.0,35,61528.11,92,653.66,2711.97,12154.83,3757.29,16667.73,5834.99,3550.87,16850.43,99988.74,143840.73,63289.92,0.44,0.28,48255.79,3,3,1837,627,25,573
CC133721,42,F,6455108,Business Owner,Platinum,3810000.0,93,314300.47,162,1851.76,60852.48,95217.68,69996.54,41521.04,9759.47,21373.15,15580.1,2351710.42,2647610.17,2038659.83,0.77,0.6,0.0,4,5,18791,12507,37,608
CC133722,37,F,435133,Retired,Silver,117000.0,56,14975.57,34,422.34,1770.84,4968.58,2431.46,299.67,1628.97,1327.35,2548.71,41970.74,55905.83,54787.71,0.98,0.36,20562.08,0,0,455,132,12,664
CC133723,42,F,704104,Government Employee,Basic,135000.0,75,26311.47,67,391.68,3259.7,6998.65,2728.51,1674.54,384.77,1452.07,9813.23,24075.62,44893.8,44444.86,0.99,0.18,0.0,0,0,521,106,22,744
CC133724,22,M,569162,Government Employee,Basic,104000.0,78,23073.49,48,458.49,2905.82,4320.32,2987.82,4772.92,1729.5,3316.93,3040.19,39704.25,60394.56,59186.67,0.98,0.38,10258.15,2,0,453,72,10,681
CC133725,55,F,1717445,Private Employee,Platinum,914000.0,52,61874.86,95,643.52,3975.81,12974.7,1196.98,32691.73,3522.98,4198.28,3314.38,658409.49,709704.05,603248.44,0.85,0.73,106190.03,5,7,3691,507,41,584
CC133726,19,F,734176,Private Employee,Basic,123000.0,21,17593.38,56,298.49,1740.7,4938.28,2484.18,2923.7,1651.57,875.77,2979.18,39624.75,54914.88,40087.86,0.73,0.33,15273.53,2,0,356,0,14,609
CC133727,31,M,1004597,Self-Employed,Silver,305000.0,11,51972.94,52,1029.06,15352.53,12367.23,5765.26,7248.76,990.19,1781.27,8467.7,65812.3,106982.47,104842.82,0.98,0.22,38295.15,3,3,1549,0,32,685
CC133728,35,F,1512473,Private Employee,Gold,556000.0,43,83111.61,108,784.09,16011.72,17521.35,9209.99,16395.59,2697.23,6906.75,14368.97,250015.31,308919.99,225511.59,0.73,0.46,0.0,6,1,3361,0,54,627
CC133729,19,F,921445,Private Employee,Silver,262000.0,14,54273.12,47,1184.13,5077.95,14292.74,10201.58,2731.39,5067.41,6058.66,10843.4,103844.59,148917.82,96796.58,0.65,0.4,7076.23,1,0,1615,0,34,605
CC133730,18,M,1535506,Private Employee,Gold,643000.0,93,58563.52,101,566.37,2372.42,17705.71,13969.37,10140.82,6801.67,1253.37,6320.16,340046.14,381657.52,354941.49,0.93,0.53,0.0,1,3,2306,898,28,661
CC133731,19,M,1040847,Private Employee,Silver,275000.0,36,54952.29,56,1011.33,8730.55,15576.76,18936.94,4333.52,1461.04,3336.29,2577.17,148194.91,202527.7,127592.45,0.63,0.55,0.0,1,0,1647,0,32,578
CC133732,41,M,959891,Private Employee,Silver,250000.0,155,45378.23,83,563.34,4167.22,12905.9,5420.16,9192.32,6456.34,1923.86,5312.42,243316.15,279649.11,36354.38,0.13,0.95,0.0,3,0,1359,0,21,402
CC133733,46,F,1723393,Private Employee,Gold,731000.0,20,59345.41,61,1010.44,6534.97,21199.24,2049.25,5431.53,3170.41,4580.81,16379.2,305629.55,359390.01,345014.41,0.96,0.42,58354.35,2,0,2338,567,40,678
CC133734,44,F,1581208,Private Employee,Gold,584000.0,62,90749.11,129,738.37,35027.99,15945.07,13782.96,2381.52,207.11,7411.64,15992.82,146238.23,229966.52,220767.86,0.96,0.25,0.0,5,0,3562,839,55,715
CC133735,37,M,2565606,Self-Employed,Gold,1066000.0,20,71898.31,114,642.5,11517.45,20336.56,11900.97,6198.77,3323.78,5836.86,12783.92,493073.04,549683.48,351797.43,0.64,0.46,0.0,2,0,2925,0,46,609
CC133736,31,F,1268169,Private Employee,Gold,501000.0,24,67515.97,73,941.7,5660.95,12340.12,1810.59,13698.11,14438.77,1902.52,17664.91,117316.96,176294.66,82858.49,0.47,0.23,0.0,2,1,2690,0,27,588
CC133737,18,M,1860189,Government Employee,Gold,741000.0,24,58042.63,63,928.53,3668.88,19610.24,4521.37,1727.92,1120.85,13256.61,14136.76,371737.11,425447.22,302067.53,0.71,0.51,0.0,3,0,2341,571,36,594
CC133738,21,M,906127,Private Employee,Gold,395000.0,67,50311.6,75,701.32,5818.29,19089.78,1406.79,1635.92,4296.37,3524.88,14539.58,225068.73,272515.1,54503.02,0.2,0.57,0.0,4,4,1998,585,30,482
CC133739,48,M,1264229,Private Employee,Gold,543000.0,69,88682.75,118,736.29,12959.05,14305.05,12002.93,17008.08,3634.87,9271.69,19501.09,243516.38,306741.7,236191.11,0.77,0.46,0.0,3,0,3523,0,35,624
CC133740,24,F,1520093,Private Employee,Platinum,807000.0,75,100007.36,151,654.42,15247.04,39231.7,12693.53,2267.85,19612.83,3648.52,7305.89,196286.36,268134.92,168925.0,0.63,0.24,0.0,3,4,6008,0,62,649
CC133741,68,M,792001,Government Employee,Silver,226000.0,107,35463.04,48,740.79,7556.03,11626.68,4888.86,4402.85,1720.24,2375.21,2893.17,96154.98,126761.18,31690.3,0.25,0.43,30967.68,3,0,1066,0,24,502
CC133742,19,M,1145821,Private Employee,Gold,487000.0,61,34844.08,45,789.35,6848.52,7007.16,7968.68,5237.51,3447.98,1911.41,2422.83,187890.12,219947.8,211149.89,0.96,0.38,50344.18,2,0,1375,0,12,672
CC133743,38,F,1291676,Self-Employed,Silver,343000.0,84,54451.49,69,816.9,4453.1,32520.23,11482.28,2390.98,378.38,1406.51,1820.01,115295.05,167613.15,157556.36,0.94,0.34,0.0,3,0,1641,825,30,702
CC133744,63,F,343417,Student,Basic,65000.0,34,18569.83,32,581.95,2149.31,6411.91,342.5,1653.76,606.54,3681.67,3724.14,17240.9,33324.05,32657.57,0.98,0.26,6386.88,2,0,376,105,26,726
CC133745,31,F,1129123,Government Employee,Gold,495000.0,57,46232.13,66,727.06,7799.64,15217.04,7827.68,2441.51,4180.5,3708.95,5056.81,192308.4,238471.21,88234.35,0.37,0.38,11167.73,3,1,1819,0,42,548
CC133746,37,F,1477773,Private Employee,Gold,570000.0,59,46636.14,105,458.88,4223.27,16046.45,10439.32,9551.33,2435.88,1753.04,2186.84,84360.76,128396.53,124544.63,0.97,0.15,47366.72,1,0,1838,707,19,720
CC133747,27,M,1549375,Private Employee,Gold,677000.0,23,88888.32,132,658.43,4249.56,23201.9,1364.9,23812.85,6152.74,2245.76,27860.63,289822.59,357988.98,347249.31,0.97,0.42,0.0,4,5,3512,828,42,704
